Training_host,Replicate,Days_training,time,N,OD600,sd,se,ci
APO16,Rep 1,D 0,0.666666666666667,9,0.12777777777777777,0.003734226083734683,0.001244742027911561,0.002870380263626479
APO16,Rep 1,D 0,0.833333333333333,9,0.1428888888888889,0.004044887033170527,0.0013482956777235088,0.0031091754083083147
APO16,Rep 1,D 0,1,9,0.16555555555555557,0.005681353516353098,0.0018937845054510327,0.004367074900755658
APO16,Rep 1,D 0,1.16666666666667,9,0.1918888888888889,0.007321960878829599,0.002440653626276533,0.005628157354794727
APO16,Rep 1,D 0,1.33333333333333,9,0.20755555555555555,0.012299503151663393,0.0040998343838877975,0.009454235042897484
APO16,Rep 1,D 0,1.5,9,0.191,0.026386549603917526,0.008795516534639175,0.020282497500134552
APO16,Rep 1,D 0,1.66666666666667,9,0.14922222222222223,0.027702787665584205,0.009234262555194736,0.021294247637840047
APO16,Rep 1,D 0,1.83333333333333,9,0.12255555555555556,0.0156293882726669,0.0052097960908889665,0.012013811329160455
APO16,Rep 1,D 0,2,9,0.11077777777777778,0.010059544942215053,0.0033531816474050174,0.0077324507450066875
APO16,Rep 1,D 0,2.16666666666667,9,0.10544444444444445,0.0065021364010437194,0.0021673788003479066,0.004997984476156117
APO16,Rep 1,D 0,2.33333333333333,9,0.10322222222222223,0.004684489774185063,0.0015614965913950212,0.0036008175968641285
APO16,Rep 1,D 0,2.5,9,0.10211111111111111,0.003982601048449504,0.0013275336828165011,0.0030612981621976672
APO16,Rep 1,D 0,2.66666666666667,9,0.10188888888888889,0.003689323936863106,0.0012297746456210355,0.0028358654181713456
APO16,Rep 1,D 0,2.83333333333333,9,0.10155555555555555,0.0036094013046179493,0.001203133768205983,0.0027744314446867674
APO16,Rep 1,D 0,3,9,0.10166666666666667,0.0036742346141747637,0.0012247448713915878,0.0028242667379990956
APO16,Rep 1,D 0,3.16666666666667,9,0.10155555555555555,0.0036094013046179493,0.001203133768205983,0.0027744314446867674
APO16,Rep 1,D 0,3.33333333333333,9,0.10133333333333333,0.003391164991562631,0.001130388330520877,0.0026066801645676756
APO16,Rep 1,D 0,3.5,9,0.10122222222222223,0.0032317865716108823,0.0010772621905369608,0.0024841710660773297
APO16,Rep 1,D 0,3.66666666666667,9,0.10088888888888889,0.0034801021696368468,0.0011600340565456155,0.0026750433313718525
APO16,Rep 1,D 0,3.83333333333333,9,0.10088888888888889,0.0034801021696368468,0.0011600340565456155,0.0026750433313718525
APO16,Rep 1,D 0,4,9,0.10066666666666667,0.0034641016151377513,0.0011547005383792505,0.0026627442164250284
APO16,Rep 1,D 0,4.16666666666667,9,0.10055555555555555,0.0033952581312438903,0.00113175271041463,0.0026098264302446598
APO16,Rep 1,D 0,4.33333333333333,9,0.10055555555555555,0.0033952581312438903,0.00113175271041463,0.0026098264302446598
APO16,Rep 1,D 0,4.5,9,0.10055555555555555,0.0033952581312438903,0.00113175271041463,0.0026098264302446598
APO16,Rep 1,D 0,4.66666666666667,9,0.10022222222222223,0.003153481321404081,0.001051160440468027,0.0024239803224823026
APO16,Rep 1,D 0,4.83333333333333,9,0.09977777777777778,0.003308238873546533,0.0011027462911821777,0.0025429375075471587
APO16,Rep 1,D 0,5,9,0.09977777777777778,0.003308238873546533,0.0011027462911821777,0.0025429375075471587
APO16,Rep 1,D 0,5.16666666666667,9,0.09977777777777778,0.003308238873546533,0.0011027462911821777,0.0025429375075471587
APO16,Rep 1,D 0,5.33333333333333,9,0.09966666666666667,0.0031622776601683777,0.0010540925533894592,0.0024307417870040107
APO16,Rep 1,D 0,5.5,9,0.09955555555555556,0.0030867098629086885,0.0010289032876362296,0.0023726552360143066
APO16,Rep 1,D 0,5.66666666666667,9,0.09944444444444445,0.0032058973436118903,0.00106863244787063,0.002464270843803023
APO16,Rep 1,D 0,5.83333333333333,9,0.09966666666666667,0.0032403703492039286,0.0010801234497346429,0.0024907691416190753
APO16,Rep 1,D 0,6,9,0.10022222222222223,0.003419714088113863,0.0011399046960379542,0.00262862494280217
APO16,Rep 1,D 0,6.16666666666667,9,0.10055555555555555,0.003503966006938104,0.001167988668979368,0.0026933867005380324
APO16,Rep 1,D 0,6.33333333333333,9,0.10177777777777777,0.003597838857487148,0.0011992796191623827,0.0027655437610545315
APO16,Rep 1,D 0,6.5,9,0.10288888888888889,0.004136557881996951,0.001378852627332317,0.0031796398604654517
APO16,Rep 1,D 0,6.66666666666667,9,0.10511111111111111,0.004781329429260351,0.001593776476420117,0.0036752551452159145
APO16,Rep 1,D 0,6.83333333333333,9,0.10833333333333334,0.005787918451395114,0.0019293061504650382,0.0044489879610472086
APO16,Rep 1,D 0,7,9,0.11355555555555556,0.007601169500660918,0.0025337231668869724,0.0058427761003039536
APO16,Rep 1,D 0,7.16666666666667,9,0.12111111111111111,0.01063537075569588,0.0035451235852319604,0.008175069647354719
APO16,Rep 1,D 0,7.33333333333333,9,0.13177777777777777,0.015618720960579468,0.005206240320193156,0.012005611707232078
APO16,Rep 1,D 0,7.5,9,0.1461111111111111,0.021905732380158194,0.007301910793386064,0.016838236484440196
APO16,Rep 1,D 0,7.66666666666667,9,0.16455555555555557,0.031385152186627636,0.010461717395542545,0.024124763575458466
APO16,Rep 1,D 0,7.83333333333333,9,0.18888888888888888,0.04462186808181736,0.014873956027272454,0.034299404105735204
APO16,Rep 1,D 0,8,9,0.21844444444444444,0.06005021047238534,0.020016736824128446,0.0461586778897337
APO16,Rep 1,D 0,8.16666666666667,9,0.25533333333333336,0.07676099269811458,0.025586997566038192,0.059003722194742994
APO16,Rep 1,D 0,8.33333333333333,9,0.3006666666666667,0.09605857587951218,0.032019525293170724,0.07383715773332607
APO16,Rep 1,D 0,8.5,9,0.35333333333333333,0.11892329460622927,0.039641098202076425,0.09141253637802266
APO16,Rep 1,D 0,8.66666666666667,9,0.41133333333333333,0.13714043896677594,0.04571347965559198,0.1054154731203666
APO16,Rep 1,D 0,8.83333333333333,9,0.4712222222222222,0.15399576112492333,0.051331920374974443,0.11837162065266205
APO16,Rep 1,D 0,9,9,0.5371111111111111,0.16988043180752488,0.05662681060250829,0.13058165941280722
APO16,Rep 1,D 0,9.16666666666667,9,0.6038888888888889,0.17824242231049015,0.05941414077016338,0.13700925430559918
APO16,Rep 1,D 0,9.33333333333333,9,0.6766666666666666,0.185993279448479,0.06199775981615966,0.14296709050945883
APO16,Rep 1,D 0,9.5,9,0.7466666666666667,0.18451896921454986,0.06150632307151662,0.14183383534412072
APO16,Rep 1,D 0,9.66666666666667,9,0.8166666666666667,0.17897066798780184,0.05965688932926728,0.13756903348670763
APO16,Rep 1,D 0,9.83333333333333,9,0.8853333333333333,0.16910499696933856,0.056368332323112856,0.12998560743166088
APO16,Rep 1,D 0,10,9,0.9505555555555556,0.1558229051769276,0.051940968392309196,0.11977608789917388
APO16,Rep 1,D 0,10.1666666666667,9,1.0104444444444445,0.14350009678664952,0.04783336559554984,0.11030393886407061
APO16,Rep 1,D 0,10.3333333333333,9,1.0643333333333334,0.12925652788157355,0.04308550929385785,0.09935536259901372
APO16,Rep 1,D 0,10.5,9,1.111888888888889,0.11694490630682083,0.03898163543560695,0.08989181251153086
APO16,Rep 1,D 0,10.6666666666667,9,1.1534444444444445,0.10533649784275999,0.03511216594758666,0.08096879987110975
APO16,Rep 1,D 0,10.8333333333333,9,1.1901111111111111,0.09453497295240058,0.0315116576508002,0.07266601284988325
APO16,Rep 1,D 0,11,9,1.2202222222222223,0.08651557342146236,0.02883852447382079,0.06650175668981728
APO16,Rep 1,D 0,11.1666666666667,9,1.2473333333333334,0.07887173131103435,0.026290577103678117,0.0606261795179857
APO16,Rep 1,D 0,11.3333333333333,9,1.270888888888889,0.07273486860585582,0.02424495620195194,0.055908969259545055
APO16,Rep 1,D 0,11.5,9,1.2921111111111112,0.06767282402198915,0.022557608007329717,0.05201793734521693
APO16,Rep 1,D 0,11.6666666666667,9,1.3108888888888888,0.06405553146380968,0.021351843821269895,0.0492374401460819
APO16,Rep 1,D 0,11.8333333333333,9,1.3288888888888888,0.060984515338822785,0.020328171779607596,0.04687684818491574
APO16,Rep 1,D 0,12,9,1.3457777777777777,0.05802537758984807,0.019341792529949355,0.04460225355632426
APO16,Rep 1,D 0,12.1666666666667,9,1.361,0.05567764362830021,0.018559214542766735,0.04279762548176138
APO16,Rep 1,D 0,12.3333333333333,9,1.3752222222222221,0.052879054874727494,0.017626351624909165,0.0406464397356032
APO16,Rep 1,D 0,12.5,9,1.3891111111111112,0.05097412197489145,0.016991373991630483,0.03918217868750041
APO16,Rep 1,D 0,12.6666666666667,9,1.4020000000000001,0.048577258053537783,0.016192419351179262,0.03733978598277934
APO16,Rep 1,D 0,12.8333333333333,9,1.4146666666666667,0.04586665455426201,0.015288884851420671,0.035256231690036395
APO16,Rep 1,D 0,13,9,1.4264444444444444,0.04356922971292674,0.01452307657097558,0.03349027462855642
APO16,Rep 1,D 0,13.1666666666667,9,1.4376666666666666,0.041033522880688636,0.013677840960229545,0.03154115781495425
APO16,Rep 1,D 0,13.3333333333333,9,1.4481111111111111,0.038592241592204944,0.012864080530734982,0.029664622899474268
APO16,Rep 1,D 0,13.5,9,1.457,0.036708309685955336,0.012236103228651778,0.028216504644056044
APO16,Rep 1,D 0,13.6666666666667,9,1.4653333333333334,0.03446737587922819,0.011489125293076064,0.026493970435712177
APO16,Rep 1,D 0,13.8333333333333,9,1.4726666666666668,0.03318885355055221,0.011062951183517404,0.025511211176752955
APO16,Rep 1,D 0,14,9,1.479,0.03266113898810024,0.010887046329366747,0.02510557385567905
APO16,Rep 1,D 0,14.1666666666667,9,1.485,0.03251153641401768,0.01083717880467256,0.024990579137521864
APO16,Rep 1,D 0,14.3333333333333,9,1.491,0.0328062494046485,0.010935416468216165,0.02521711559588621
APO16,Rep 1,D 0,14.5,9,1.4961111111111112,0.03420688689593236,0.011402295631977455,0.02629374087816041
APO16,Rep 1,D 0,14.6666666666667,9,1.501111111111111,0.035044416261526,0.011681472087175333,0.026937522938298354
APO16,Rep 1,D 0,14.8333333333333,9,1.5055555555555555,0.03695643080409384,0.012318810268031279,0.028407227418875667
APO16,Rep 1,D 0,15,9,1.509111111111111,0.039097456581101406,0.013032485527033802,0.03005296551732839
APO16,Rep 1,D 0,15.1666666666667,9,1.5126666666666666,0.04146082488325575,0.013820274961085248,0.03186961120992118
APO16,Rep 1,D 0,15.3333333333333,9,1.515777777777778,0.043970950006162524,0.014656983335387508,0.03379906418102214
APO16,Rep 1,D 0,15.5,9,1.5187777777777778,0.04622980039373353,0.015409933464577844,0.03553537029253757
APO16,Rep 1,D 0,15.6666666666667,9,1.5216666666666667,0.04899744891318323,0.016332482971061078,0.03766277326941846
APO16,Rep 1,D 0,15.8333333333333,9,1.524,0.051686555311802315,0.01722885177060077,0.03972980342782499
APO16,Rep 1,D 0,16,9,1.5265555555555554,0.05401877245715395,0.018006257485717984,0.041522504221616637
APO16,Rep 1,D 0,16.1666666666667,9,1.5283333333333333,0.05676046159079402,0.018920153863598008,0.04362995304815608
APO16,Rep 1,D 0,16.3333333333333,9,1.5301111111111112,0.05975459071160232,0.019918196903867442,0.045931444426129134
APO16,Rep 1,D 0,16.5,9,1.5317777777777777,0.06236541064119154,0.020788470213730512,0.04793829827743119
APO16,Rep 1,D 0,16.6666666666667,9,1.533,0.0648382603097893,0.021612753436596435,0.04983909879793942
APO16,Rep 1,D 0,16.8333333333333,9,1.5347777777777778,0.06808042629452643,0.02269347543150881,0.05233124818721346
APO16,Rep 1,D 0,17,9,1.5358888888888889,0.07079096772266297,0.023596989240887656,0.05441475476785514
APO16,Rep 1,D 0,17.1666666666667,9,1.5367777777777778,0.07395738262299743,0.02465246087433248,0.0568486767191696
APO16,Rep 1,D 0,17.3333333333333,9,1.5381111111111112,0.07648928755787379,0.02549642918595793,0.05879487113575917
APO16,Rep 1,D 0,17.5,9,1.5385555555555557,0.0798969822820473,0.026632327427349098,0.06141425717757834
APO16,Rep 1,D 0,17.6666666666667,9,1.539,0.08316850365372701,0.027722834551242335,0.06392897111474574
APO16,Rep 1,D 0,17.8333333333333,9,1.5398888888888889,0.08564964162862043,0.02854988054287348,0.0658361425914512
APO16,Rep 1,D 0,18,9,1.5402222222222222,0.08909233662018554,0.029697445540061845,0.06848243222038312
APO16,Rep 1,D 0,18.1666666666667,9,1.541,0.09183136719008383,0.030610455730027946,0.0705878374939285
APO16,Rep 1,D 0,18.3333333333333,9,1.5412222222222223,0.09512462585705365,0.03170820861901789,0.07311926019537161
APO16,Rep 1,D 0,18.5,9,1.5413333333333334,0.0980854219545392,0.03269514065151307,0.07539512954347097
APO16,Rep 1,D 0,18.6666666666667,9,1.5416666666666667,0.10095791202278301,0.03365263734092767,0.07760312086870533
APO16,Rep 1,D 0,18.8333333333333,9,1.5421111111111112,0.10431735766933094,0.034772452556443643,0.08018541938634971
APO16,Rep 1,D 0,19,9,1.5422222222222222,0.10655723553304322,0.03551907851101441,0.08190714192504064
APO16,Rep 1,D 0,19.1666666666667,9,1.5425555555555555,0.11001489798103611,0.03667163266034537,0.08456493655944457
APO16,Rep 1,D 0,19.3333333333333,9,1.5426666666666666,0.11239995551600541,0.03746665183866847,0.08639825407222426
APO16,Rep 1,D 0,19.5,9,1.543,0.11510973025769801,0.038369910085899336,0.0884811713254959
APO16,Rep 1,D 0,19.6666666666667,9,1.5432222222222223,0.11732623084564017,0.03910874361521339,0.0901849244993216
APO16,Rep 1,D 0,19.8333333333333,9,1.5434444444444444,0.12008446101714321,0.04002815367238107,0.09230508789309856
APO16,Rep 1,D 0,20,9,1.5433333333333334,0.12251122397560153,0.040837074658533846,0.09417046303222029
APO16,Rep 1,D 0,20.1666666666667,9,1.5434444444444444,0.12442378300701912,0.04147459433567304,0.09564058604397731
APO16,Rep 1,D 7,0.166666666666667,9,0.1101111111111111,0.006450667493454544,0.0021502224978181815,0.004958421971577757
APO16,Rep 1,D 7,0.333333333333333,9,0.11411111111111111,0.006546839780467453,0.0021822799268224843,0.005032346535425693
APO16,Rep 1,D 7,0.5,9,0.1228888888888889,0.007912718313646152,0.002637572771215384,0.006082253717324587
